id,version,domain,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9
053dbb9bdc41,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Breath & Core Patterns,Abdominal Bracing,Prenatal / Early Life,In Utero,,,
ef958fa3fe07,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Breath & Core Patterns,Abdominal Bracing,Prenatal / Early Life,Birth Experience,,,
d930c0691974,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Breath & Core Patterns,Abdominal Bracing,Prenatal / Early Life,Early Developmental Stage,,,
75a838b32283,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Personal Experience,Single Event,,,
7cbf731e42f5,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Personal Experience,Repeated Experience,,,
f793cce231ba,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Personal Experience,Chronic Pattern,,,
ae8b69253a00,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Inherited,Maternal Line,,,
ae83142afb7b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Inherited,Paternal Line,,,
38ad6912e82f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Inherited,Ancestral Survival Pattern,,,
c18db0cbef1b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Absorbed,From Caregiver,,,
d27bffa686e7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Absorbed,From Relational Environment,,,
6fea22aa67a9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Absorbed,From Unsafe Setting,,,
07b99f30b26c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Shared,Shared Family Pattern,,,
a31d61086760,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Shared,Shared Relational Field,,,
0ce4aea382d0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Shared,Shared Environment,,,
76c0ef862131,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Prenatal / Early Life,In Utero,,,
a53beb5701b9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Prenatal / Early Life,Birth Experience,,,
36ebfc1c3af0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Startle Response,Prenatal / Early Life,Early Developmental Stage,,,
2723fbcdc4e2,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Personal Experience,Single Event,,,
9379d08e6683,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Personal Experience,Repeated Experience,,,
30effa8177b5,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Personal Experience,Chronic Pattern,,,
c666b5e2e2ed,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Inherited,Maternal Line,,,
a8e05ac21956,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Inherited,Paternal Line,,,
03792f11eb94,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Inherited,Ancestral Survival Pattern,,,
7efbc27a1fdc,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Absorbed,From Caregiver,,,
f92d6938a304,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Absorbed,From Relational Environment,,,
e08595facdfc,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Absorbed,From Unsafe Setting,,,
0830a054a135,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Shared,Shared Family Pattern,,,
845ea41f5999,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Shared,Shared Relational Field,,,
8777f0c4c3b6,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Shared,Shared Environment,,,
da7f9572498d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Prenatal / Early Life,In Utero,,,
6e683b96c4d4,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Prenatal / Early Life,Birth Experience,,,
627849e7098c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Flinch Pattern,Prenatal / Early Life,Early Developmental Stage,,,
8b1f36106a86,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Personal Experience,Single Event,,,
dd08ed3b146f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Personal Experience,Repeated Experience,,,
4c5ce4cd4624,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Personal Experience,Chronic Pattern,,,
2f15a241c6ba,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Inherited,Maternal Line,,,
4157dfdea14d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Inherited,Paternal Line,,,
dbbb1341a66e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Inherited,Ancestral Survival Pattern,,,
ea0236b306cb,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Absorbed,From Caregiver,,,
78ad9f4c5454,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Absorbed,From Relational Environment,,,
cd83726bfea1,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Absorbed,From Unsafe Setting,,,
e6dd25b35610,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Shared,Shared Family Pattern,,,
049d5adbd18c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Shared,Shared Relational Field,,,
0d40531b3059,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Shared,Shared Environment,,,
a53012d92848,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Prenatal / Early Life,In Utero,,,
28b35a2cd19c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Prenatal / Early Life,Birth Experience,,,
c1a122e43a18,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Protective Curling,Prenatal / Early Life,Early Developmental Stage,,,
f5eb4c78af5c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Personal Experience,Single Event,,,
c00062575cab,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Personal Experience,Repeated Experience,,,
fa56c8f406be,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Personal Experience,Chronic Pattern,,,
48ca49114ce6,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Inherited,Maternal Line,,,
e3215286b8c9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Inherited,Paternal Line,,,
46396a062c60,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Inherited,Ancestral Survival Pattern,,,
56550004f43e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Absorbed,From Caregiver,,,
999c51345cb3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Absorbed,From Relational Environment,,,
b1c85f47338c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Absorbed,From Unsafe Setting,,,
ca173c899e3f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Shared,Shared Family Pattern,,,
49e0c889f9dc,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Shared,Shared Relational Field,,,
b187cd1714d9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Shared,Shared Environment,,,
05aa5c008505,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Prenatal / Early Life,In Utero,,,
3a4e38728794,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Prenatal / Early Life,Birth Experience,,,
59ceb14f820c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Freeze-in-Place Response,Prenatal / Early Life,Early Developmental Stage,,,
ad98e2bbb275,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Personal Experience,Single Event,,,
1de5094ea02d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Personal Experience,Repeated Experience,,,
b0ff53d75958,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Personal Experience,Chronic Pattern,,,
dc7031e742f3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Inherited,Maternal Line,,,
4834c117991d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Inherited,Paternal Line,,,
ec2eb5633794,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Inherited,Ancestral Survival Pattern,,,
68ec1073a532,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Absorbed,From Caregiver,,,
c0923b79b1c1,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Absorbed,From Relational Environment,,,
a65a526b64b5,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Absorbed,From Unsafe Setting,,,
8d3e654880ec,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Shared,Shared Family Pattern,,,
f346ed286f07,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Shared,Shared Relational Field,,,
e3285eede6f2,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Shared,Shared Environment,,,
e625d6abb641,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Prenatal / Early Life,In Utero,,,
c9ba5e7cffda,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Prenatal / Early Life,Birth Experience,,,
b5f3c1850a07,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Body Memory Imprints,Collapse Response,Prenatal / Early Life,Early Developmental Stage,,,
d1e17c8da69a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Personal Experience,Single Event,,,
2d5c384d90ff,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Personal Experience,Repeated Experience,,,
e339f4904535,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Personal Experience,Chronic Pattern,,,
03e3c37d9976,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Inherited,Maternal Line,,,
c217b0bf395c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Inherited,Paternal Line,,,
c10ff1fa6350,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Inherited,Ancestral Survival Pattern,,,
d55e1577ebd8,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Absorbed,From Caregiver,,,
65fac8f66ccf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Absorbed,From Relational Environment,,,
c48472bdb651,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Absorbed,From Unsafe Setting,,,
3f110ee4033d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Shared,Shared Family Pattern,,,
d8b63f032719,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Shared,Shared Relational Field,,,
5711b13e04e2,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Shared,Shared Environment,,,
da3abf58874e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Prenatal / Early Life,In Utero,,,
4fc50d739ebc,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Prenatal / Early Life,Birth Experience,,,
91c38880ba00,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Sympathetic Dominance,Prenatal / Early Life,Early Developmental Stage,,,
ac723917248f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Personal Experience,Single Event,,,
92d3f465262a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Personal Experience,Repeated Experience,,,
38452e5b2c53,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Personal Experience,Chronic Pattern,,,
078c87051f48,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Inherited,Maternal Line,,,
b4628b6d78f3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Inherited,Paternal Line,,,
94dca031f8f7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Inherited,Ancestral Survival Pattern,,,
8d723189c6a7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Absorbed,From Caregiver,,,
0896743ea5ef,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Absorbed,From Relational Environment,,,
f7e3ef672e6e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Absorbed,From Unsafe Setting,,,
801af01d0026,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Shared,Shared Family Pattern,,,
6dce429f3e0e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Shared,Shared Relational Field,,,
831e49ba306c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Shared,Shared Environment,,,
4400f2c96a2b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Prenatal / Early Life,In Utero,,,
59e25b2c4870,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Prenatal / Early Life,Birth Experience,,,
7bed66575efc,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Parasympathetic Shutdown,Prenatal / Early Life,Early Developmental Stage,,,
76e2494ad8e5,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Personal Experience,Single Event,,,
0f660c5ff210,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Personal Experience,Repeated Experience,,,
fa30e87cc689,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Personal Experience,Chronic Pattern,,,
de9c87004735,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Inherited,Maternal Line,,,
77f5190b9a28,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Inherited,Paternal Line,,,
7ec6f80126a0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Inherited,Ancestral Survival Pattern,,,
10c82b53919e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Absorbed,From Caregiver,,,
493671b5be62,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Absorbed,From Relational Environment,,,
69035f8b1cfb,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Absorbed,From Unsafe Setting,,,
1460618fdc8f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Shared,Shared Family Pattern,,,
bec1bc9d9616,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Shared,Shared Relational Field,,,
def4bcb04d59,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Shared,Shared Environment,,,
093cd935f767,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Prenatal / Early Life,In Utero,,,
339d75eb189e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Prenatal / Early Life,Birth Experience,,,
d3512ac5fc8d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Autonomic Switching Difficulty,Prenatal / Early Life,Early Developmental Stage,,,
5829aabc1b25,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Personal Experience,Single Event,,,
50d390804060,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Personal Experience,Repeated Experience,,,
9d4596dc0ee9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Personal Experience,Chronic Pattern,,,
b72e1df6b139,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Inherited,Maternal Line,,,
0302ca96efdd,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Inherited,Paternal Line,,,
f92add131c9b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Inherited,Ancestral Survival Pattern,,,
d9c99e590490,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Absorbed,From Caregiver,,,
77b61bbb1719,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Absorbed,From Relational Environment,,,
c5a453304b83,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Absorbed,From Unsafe Setting,,,
9bb5ca6c8b52,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Shared,Shared Family Pattern,,,
c9d1927ecd3f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Shared,Shared Relational Field,,,
4d8941f71e6b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Shared,Shared Environment,,,
a81ef3749471,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Prenatal / Early Life,In Utero,,,
6df029827882,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Prenatal / Early Life,Birth Experience,,,
59834124a2f0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Delayed Relaxation,Prenatal / Early Life,Early Developmental Stage,,,
3dbfbf9b555c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Personal Experience,Single Event,,,
adddc3beec3d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Personal Experience,Repeated Experience,,,
c25a22ae7723,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Personal Experience,Chronic Pattern,,,
1fdd6b4e85bf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Inherited,Maternal Line,,,
a3792783a645,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Inherited,Paternal Line,,,
f339d16dd111,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Inherited,Ancestral Survival Pattern,,,
91c3f71f9dcb,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Absorbed,From Caregiver,,,
8be5b8b7bd11,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Absorbed,From Relational Environment,,,
b133848e6804,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Absorbed,From Unsafe Setting,,,
f5d4b9d98b2f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Shared,Shared Family Pattern,,,
5de3ebfbd503,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Shared,Shared Relational Field,,,
eef05de1ff1f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Shared,Shared Environment,,,
08360fdb975d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Prenatal / Early Life,In Utero,,,
1b1bd6bc5bc4,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Prenatal / Early Life,Birth Experience,,,
1c0c38b9e966,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Autonomic Regulation Patterns,Poor Recovery After Stress,Prenatal / Early Life,Early Developmental Stage,,,
9d4bf39fc634,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Personal Experience,Single Event,,,
3845061458db,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Personal Experience,Repeated Experience,,,
fa50522e7269,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Personal Experience,Chronic Pattern,,,
8f919d31bc4e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Inherited,Maternal Line,,,
aa6834b0abff,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Inherited,Paternal Line,,,
f1378601655c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Inherited,Ancestral Survival Pattern,,,
90413d88364c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Absorbed,From Caregiver,,,
6db496950bf7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Absorbed,From Relational Environment,,,
c94f788e20b9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Absorbed,From Unsafe Setting,,,
bd4ea4b74ded,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Shared,Shared Family Pattern,,,
53e2cfb455f6,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Shared,Shared Relational Field,,,
8d3a9c74434b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Shared,Shared Environment,,,
9d565829a714,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Prenatal / Early Life,In Utero,,,
392273584386,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Prenatal / Early Life,Birth Experience,,,
efacf19574d8,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Forward Head Posture,Prenatal / Early Life,Early Developmental Stage,,,
9bf4dbccc65a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Personal Experience,Single Event,,,
ecad5902a77d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Personal Experience,Repeated Experience,,,
